129 
 6326.0 	6.6 	34.0 
 6326.0 	16.5 	32.8 
 6326.0 	24.8 	36.3 
 6326.0 	36.4 	32.5 
 6326.0 	46.3 	29.2 
 6326.0 	59.8 	30.6 
 6326.0 	75.6 	32.5 
 6326.0 	98.1 	31.7 
 6326.0 	125.0 	30.0 
 6326.0 	150.0 	26.8 
 6326.0 	172.8 	18.5 
 6326.0 	198.6 	15.3 
 6346.4 	7.2 	31.2 
 6346.4 	15.0 	32.5 
 6346.4 	25.1 	35.6 
 6346.4 	35.2 	34.1 
 6346.4 	45.4 	31.3 
 6346.4 	58.4 	33.5 
 6346.4 	76.0 	32.0 
 6346.4 	99.3 	24.8 
 6346.4 	124.5 	19.0 
 6346.4 	150.9 	13.8 
 6369.4 	7.5 	31.5 
 6369.4 	15.1 	30.5 
 6369.4 	24.3 	29.4 
 6369.4 	36.4 	32.2 
 6369.4 	46.4 	33.7 
 6369.4 	60.2 	32.1 
 6369.4 	75.2 	31.4 
 6369.4 	101.5 	30.5 
 6369.4 	124.2 	31.2 
 6369.4 	148.6 	26.2 
 6369.4 	174.9 	16.2 
 6392.4 	9.1 	33.5 
 6392.4 	15.2 	36.0 
 6392.4 	24.2 	36.0 
 6392.4 	35.7 	31.2 
 6392.4 	46.0 	35.2 
 6392.4 	59.1 	32.2 
 6392.4 	74.8 	32.4 
 6392.4 	99.7 	29.7 
 6392.4 	124.5 	30.0 
 6392.4 	149.6 	31.8 
 6392.4 	175.2 	24.7 
 6447.4 	9.3 	35.5 
 6447.4 	15.1 	35.7 
 6447.4 	35.8 	32.9 
 6447.4 	44.9 	29.6 
 6447.4 	75.0 	28.8 
 6447.4 	125.2 	24.6 
 6447.4 	150.4 	31.1 
 6447.4 	175.8 	14.3 
 6465.9 	7.8 	31.2 
 6465.9 	15.3 	32.4 
 6465.9 	25.5 	34.2 
 6465.9 	35.7 	32.1 
 6465.9 	45.3 	32.4 
 6465.9 	60.7 	31.3 
 6465.9 	75.5 	30.2 
 6465.9 	100.2 	27.0 
 6465.9 	125.4 	17.6 
 6465.9 	150.5 	14.8 
 6465.9 	174.9 	13.8 
 6494.4 	9.1 	36.8 
 6494.4 	15.7 	40.8 
 6494.4 	26.0 	32.0 
 6494.4 	35.9 	34.2 
 6494.4 	45.9 	41.1 
 6494.4 	60.5 	37.9 
 6494.4 	76.3 	36.8 
 6494.4 	100.6 	29.5 
 6494.4 	125.8 	25.9 
 6494.4 	151.2 	23.1 
 6494.4 	175.9 	18.1 
 6521.4 	7.5 	31.1 
 6521.4 	15.4 	31.3 
 6521.4 	25.8 	37.2 
 6521.4 	34.7 	33.3 
 6521.4 	44.8 	31.3 
 6521.4 	60.0 	34.0 
 6521.4 	74.6 	26.9 
 6521.4 	100.9 	24.8 
 6521.4 	125.9 	21.2 
 6521.4 	150.5 	12.9 
 6521.4 	174.8 	15.8 
 6559.4 	5.6 	38.8 
 6559.4 	15.2 	43.6 
 6559.4 	25.6 	43.2 
 6559.4 	35.1 	42.9 
 6559.4 	45.7 	39.3 
 6559.4 	60.6 	42.4 
 6559.4 	76.2 	38.0 
 6559.4 	100.6 	36.0 
 6559.4 	125.5 	29.3 
 6559.4 	151.0 	21.7 
 6559.4 	177.5 	25.8 
 6594.4 	8.1 	37.8 
 6594.4 	18.1 	41.8 
 6594.4 	25.3 	37.8 
 6594.4 	35.9 	39.2 
 6594.4 	45.8 	39.2 
 6594.4 	61.6 	41.4 
 6594.4 	74.7 	42.8 
 6594.4 	97.3 	36.1 
 6594.4 	125.3 	28.0 
 6594.4 	151.8 	22.4 
 6594.4 	172.6 	22.6 
 6613.4 	8.8 	41.5 
 6613.4 	15.6 	40.9 
 6613.4 	25.8 	41.0 
 6613.4 	35.2 	41.8 
 6613.4 	45.0 	39.0 
 6613.4 	61.0 	40.4 
 6613.4 	75.2 	43.8 
 6613.4 	100.5 	36.2 
 6613.4 	125.2 	29.9 
 6613.4 	151.5 	24.6 
 6613.4 	176.3 	21.8 
 6644.4 	7.7 	35.0 
 6644.4 	17.3 	36.5 
 6644.4 	24.7 	35.4 
 6644.4 	36.2 	35.9 
 6644.4 	46.7 	36.0 
 6644.4 	61.3 	36.5 
 6644.4 	75.7 	38.0 
 6644.4 	101.2 	24.1 
 6644.4 	126.6 	24.0 
 6644.4 	152.0 	20.0 
 6644.4 	176.9 	14.3 
